timestamp,congestion_level,weather_conditions,road_type,vehicle_type,temperature,humidity,wind_speed,precipitation,population_density
12/24/2022 18:15,0.47314901,Cloudy,Residential,Bicycle,17.99645934,27.89442732,3.104901603,1.379297253,7474.39028
12/24/2022 18:30,0.402665286,Rainy,Highway,Bus,26.87658358,52.43299079,15.56672799,1.651903231,2552.039692
12/24/2022 18:45,0.842897578,Cloudy,Highway,Car,29.49355317,75.89421163,4.091281701,8.286239157,6335.034185
12/24/2022 19:00,0.137921277,Rainy,Highway,Bicycle,29.03170748,68.5951411,3.328419672,9.593732775,7226.400055
12/24/2022 19:16,0.72049237,Cloudy,Residential,Car,29.56887336,63.39690557,7.65708035,6.417197369,7559.419226
12/24/2022 19:32,0.849341196,Clear,Residential,Bus,17.95624346,74.78381507,13.83628726,8.678247316,9866.535256
12/24/2022 19:48,0.252409823,Cloudy,Highway,Bicycle,17.40832428,55.62224114,9.336435218,4.714874469,7330.514403
12/24/2022 20:00,0.537783206,Rainy,Residential,Car,15.05996174,80.98166006,12.64848459,0.288521282,7359.376253
12/24/2022 20:25,0.416471785,Clear,Highway,Bus,19.06999915,45.05255779,6.806055239,2.586899302,5863.611702
12/24/2022 20:50,0.132884558,Clear,City Street,Bicycle,18.13371305,34.86718662,11.94505911,4.95052545,9969.244246
12/24/2022 21:00,0.711205868,Rainy,City Street,Car,17.44445903,58.55004568,18.33873216,3.975270541,8813.795639
12/24/2022 21:21,0.843057952,Clear,Residential,Car,32.4841549,28.49352615,10.41645129,9.605286257,7079.704902
12/24/2022 21:42,0.674427552,Clear,Highway,Bicycle,24.64375123,41.17639392,13.72072648,3.194994699,6422.404428
12/24/2022 22:00,0.112601408,Clear,Residential,Car,25.47239565,77.67074327,17.75660274,1.520100102,4517.992612
12/24/2022 22:17,0.78482212,Rainy,Highway,Car,32.41515244,47.11824803,10.9772123,8.101911189,1782.104278
12/24/2022 22:34,0.575561955,Clear,City Street,Car,33.92915546,47.12161386,15.25744075,1.144120429,6700.096251
12/24/2022 22:51,0.354377967,Cloudy,Highway,Car,28.63662025,27.14921231,10.80698533,2.135073235,7406.181104
12/24/2022 23:00,0.859371582,Rainy,Highway,Bicycle,16.34874045,34.13144163,7.66876039,9.036180439,8315.351674
12/24/2022 23:14,0.680010256,Rainy,Highway,Bicycle,25.45722169,87.32198921,4.103124817,6.856047467,2633.08588
12/24/2022 23:28,0.68441057,Clear,Residential,Car,26.27544245,53.06909768,3.782327524,3.756469358,5260.188871
12/24/2022 23:42,0.323161817,Cloudy,Highway,Bicycle,19.60286922,51.82697101,15.033929,8.22967664,9774.725645
12/24/2022 23:56,0.319788469,Rainy,City Street,Bus,21.71792736,80.5208934,15.04996696,0.661367573,7578.5841
12/25/2022 0:00,0.169662884,Rainy,Residential,Bicycle,23.84920884,83.92454118,2.839129194,4.274816409,3891.041683
12/25/2022 0:26,0.68933489,Cloudy,City Street,Car,24.63933424,55.47121575,17.84478971,3.190104807,9714.90925
12/25/2022 0:52,0.81508949,Clear,Residential,Bus,22.34537971,81.30140719,1.662604368,8.88349185,9856.024502
12/25/2022 1:00,0.326318905,Clear,Highway,Car,23.10745771,84.08528864,4.881422817,4.572092335,2243.973563
12/25/2022 1:19,0.849272127,Rainy,Highway,Bicycle,25.7405704,41.4570675,13.44037251,4.201543083,9263.713345
12/25/2022 1:38,0.332411676,Clear,City Street,Bus,16.57517974,38.6240416,19.54926255,2.375188693,6692.104532
12/25/2022 1:57,0.569745058,Cloudy,City Street,Bus,32.962549,33.64745981,5.595502541,7.259545989,5932.729506
12/25/2022 2:00,0.457715546,Cloudy,Residential,Bus,23.65111922,20.05948283,19.71857079,5.942594455,2920.216575
12/25/2022 2:26,0.20433055,Cloudy,Highway,Bicycle,29.83932353,76.46267037,0.9446367,8.972446971,846.2778084
12/25/2022 2:52,0.320129793,Cloudy,City Street,Bicycle,26.04096334,41.27287354,16.15377694,2.7442618,9172.09908
12/25/2022 3:00,0.708341152,Clear,Residential,Bus,27.44133491,66.93464087,1.449284923,4.929687066,9268.180815
12/25/2022 3:22,0.502615803,Rainy,Highway,Bus,23.09684868,76.58911248,19.46609341,5.922857827,9848.424675
12/25/2022 3:44,0.635405499,Rainy,Residential,Bus,33.52957235,45.69532047,2.686171079,7.857380126,2949.804789
12/25/2022 4:00,0.231792008,Rainy,Highway,Bicycle,19.4192897,78.67896044,11.64460579,8.004936606,4694.725697
12/25/2022 4:15,0.274095814,Clear,Residential,Bicycle,16.78284008,58.94234946,6.4423148,7.087546901,2367.152085
12/25/2022 4:30,0.241402322,Cloudy,Highway,Bicycle,29.52377208,46.37980201,1.527951534,2.957390311,6171.911305
12/25/2022 4:45,0.34611674,Cloudy,Residential,Bus,24.25334702,76.21871127,13.14665865,4.461444587,4330.406992
12/25/2022 5:00,0.110062019,Cloudy,Highway,Bicycle,17.69713174,82.48074313,19.20808197,9.127794612,5896.448543
12/25/2022 5:13,0.771992342,Cloudy,City Street,Bus,26.25600407,69.06014367,17.31316967,5.001603284,4428.889484
12/25/2022 5:26,0.535739108,Rainy,City Street,Bus,15.09388685,21.0040902,9.357879911,6.905958437,1724.342862
12/25/2022 5:39,0.609463924,Cloudy,City Street,Car,20.3117108,56.72402863,0.049166924,1.36770259,9379.008428
12/25/2022 5:52,0.565782859,Rainy,Highway,Bicycle,24.43886921,76.35462042,18.35906832,2.99937638,8336.187685
12/25/2022 6:00,0.724881481,Clear,Highway,Bicycle,17.01565824,64.88269637,3.770398075,4.302373399,5625.727774
12/25/2022 6:23,0.12909091,Clear,City Street,Car,26.48788321,55.83670654,3.028147863,7.14702981,8353.980354
12/25/2022 6:46,0.381669401,Clear,Highway,Bicycle,15.79306142,21.42785279,7.840651566,8.202941254,8259.553729
12/25/2022 7:00,0.665564713,Cloudy,Highway,Car,21.47308884,64.42125838,14.17926216,9.317617826,9008.469089
12/25/2022 7:22,0.657359993,Rainy,Residential,Bus,22.31694577,58.28603157,6.36306578,2.694805821,6517.663429
12/25/2022 7:44,0.342205956,Rainy,City Street,Car,16.46762925,20.27101198,1.48301468,1.956538637,2979.706027
12/25/2022 8:00,0.790198937,Cloudy,City Street,Bicycle,28.74953884,75.28431658,4.530023032,9.810223289,664.6180928
12/25/2022 8:10,0.11402218,Clear,Residential,Bicycle,19.59703782,50.79660606,17.29476554,3.897151017,2609.525708
12/25/2022 8:20,0.293896985,Rainy,City Street,Bus,18.06103454,28.42478894,17.15057347,1.111876398,5700.371311
12/25/2022 8:30,0.57776765,Cloudy,Highway,Bus,25.67397482,75.4357385,15.96088416,5.622473248,6964.493662
12/25/2022 8:40,0.565705225,Cloudy,Residential,Car,24.73518432,84.16527769,3.681125445,0.147386704,5618.730571
12/25/2022 8:50,0.118680051,Rainy,City Street,Car,24.67648578,32.92499061,7.344782895,3.091702333,4616.417469
12/25/2022 9:00,0.834050062,Clear,City Street,Car,23.98113163,58.33551798,17.22283671,5.56436549,7728.310256
12/25/2022 9:23,0.214291089,Clear,Residential,Car,19.03908364,58.27722556,19.81468693,4.132960867,8041.777599
12/25/2022 9:46,0.893041285,Rainy,Residential,Bicycle,25.53611982,25.72978111,2.643567318,0.758609631,1274.308705
12/25/2022 10:00,0.450233766,Rainy,Residential,Car,18.09503674,87.36410446,6.896981856,6.936462694,2759.598407
12/25/2022 10:27,0.504362732,Clear,Residential,Car,16.56171333,20.31444025,12.14514956,8.331442394,4297.986133
12/25/2022 10:54,0.162563676,Clear,Residential,Bicycle,25.58756936,89.00814512,7.148319124,8.321334038,505.202632
12/25/2022 11:00,0.516266412,Cloudy,Residential,Car,26.26461994,66.46484532,7.002168591,9.388075851,4326.948782
12/25/2022 11:18,0.304253772,Rainy,City Street,Car,26.28388189,76.12356373,10.34995453,6.084118622,4133.56783
12/25/2022 11:36,0.302791582,Cloudy,Highway,Car,33.26985024,68.81916152,4.383285721,2.044543762,9552.994181
12/25/2022 11:54,0.880793135,Rainy,Highway,Car,22.98553159,66.38802814,15.50261386,9.324666514,3906.385346
12/25/2022 12:00,0.29176968,Cloudy,City Street,Bicycle,28.53551674,30.44747413,11.72422683,7.190006799,796.4341859
12/25/2022 12:14,0.458659736,Cloudy,Highway,Bicycle,30.81899618,22.55550728,9.053377409,7.383642089,3412.898148
12/25/2022 12:28,0.439472031,Cloudy,City Street,Bicycle,22.10050488,35.29455848,8.49921775,6.959390909,3116.133421
12/25/2022 12:42,0.250814765,Rainy,City Street,Bus,31.96404826,70.89498209,11.74378705,0.795389297,2187.195257
12/25/2022 12:56,0.342633305,Cloudy,City Street,Car,33.41345448,72.38089253,12.90540071,9.283891669,4002.560675
12/25/2022 13:00,0.636402908,Rainy,Residential,Bus,32.14971794,25.11224944,13.80822515,4.517391991,6333.610385
12/25/2022 13:25,0.716634461,Clear,City Street,Bicycle,27.71051925,22.52737077,5.944382211,6.447343062,1854.877483
12/25/2022 13:50,0.643994747,Clear,Residential,Car,20.88733661,58.50785896,1.307143903,6.722521105,8629.330568
12/25/2022 14:00,0.542520425,Rainy,Residential,Car,15.70631944,22.78415549,16.2671576,2.814620303,5329.166674
12/25/2022 14:25,0.520201777,Rainy,Residential,Bicycle,22.73551581,42.44359696,16.57569248,3.821701144,1256.722661
12/25/2022 14:50,0.386088438,Rainy,City Street,Car,26.200205,49.45229438,15.92607668,2.861594447,8481.676419
12/25/2022 15:00,0.620237139,Clear,Residential,Car,27.32134141,78.61022734,5.198785192,3.160938057,7817.077032
12/25/2022 15:20,0.18637954,Clear,Residential,Bicycle,34.25426476,68.76221885,8.911264942,2.380038488,1899.114013
12/25/2022 15:40,0.31527272,Clear,City Street,Car,31.99373428,80.24304937,13.2872806,4.023510571,9364.458489
12/25/2022 16:00,0.523723633,Cloudy,City Street,Bicycle,24.05781727,48.09589754,14.12596767,5.538101644,7397.693325
12/25/2022 16:12,0.64394181,Rainy,City Street,Car,20.29561891,72.48056907,2.118638566,4.975698653,4579.803593
12/25/2022 16:24,0.488738229,Cloudy,Highway,Car,26.32157759,64.02900673,15.75069237,4.617124359,7461.122357
12/25/2022 16:36,0.834455551,Clear,Highway,Car,31.84158661,84.62432906,5.686931887,1.161794345,9633.384349
12/25/2022 16:48,0.138340334,Cloudy,City Street,Bicycle,29.37003855,48.12863982,17.88773516,0.306377945,1557.005187
12/25/2022 17:00,0.397328727,Rainy,Residential,Car,27.55220735,62.33600009,19.0192573,4.997083335,1258.833823
12/25/2022 17:25,0.886594291,Cloudy,City Street,Bus,33.79878687,82.7293916,10.36880692,0.484839899,1110.95897
12/25/2022 17:50,0.348130407,Cloudy,City Street,Bus,22.38149318,54.33965389,17.68240584,0.519585273,7097.566988
12/25/2022 18:00,0.857884511,Rainy,City Street,Bicycle,20.52049056,39.93528511,6.235497115,6.93657281,6358.894217
12/25/2022 18:26,0.709519924,Rainy,Residential,Car,18.84782833,71.10888416,16.919879,0.310608294,3071.010392
12/25/2022 18:52,0.601559769,Clear,City Street,Car,25.82685912,82.54272753,16.79516413,8.897576876,9057.896127
12/25/2022 19:00,0.293687879,Clear,Residential,Bicycle,32.15970322,44.34638976,18.95264658,3.656863479,3625.018047
12/25/2022 19:27,0.722853941,Clear,Residential,Bicycle,20.5891727,36.60447074,15.08602273,8.300502578,5876.747077
12/25/2022 19:54,0.547427517,Cloudy,Highway,Bicycle,23.28476935,33.63981974,14.28964491,4.807410442,4864.066395
12/25/2022 20:00,0.161556633,Clear,City Street,Car,31.69113357,54.41760143,19.68876154,2.811929959,4648.790835
12/25/2022 20:22,0.16730056,Cloudy,Highway,Car,25.96878656,61.85832241,2.615667109,5.602013484,5851.488409
12/25/2022 20:44,0.665868795,Rainy,Residential,Car,32.37806353,72.19666184,9.255218229,6.97844537,4436.188592
12/25/2022 21:00,0.506311302,Rainy,City Street,Bus,23.03523939,22.38914539,1.668125263,7.678789198,771.2356435
12/25/2022 21:22,0.297114096,Rainy,City Street,Bicycle,21.91319213,35.90529541,7.380955017,2.172169284,9564.267168
12/25/2022 21:44,0.173516479,Cloudy,Highway,Car,25.54354332,51.95355555,4.974728432,6.327196292,7012.480898
12/25/2022 22:00,0.580550295,Rainy,City Street,Bus,32.94115041,47.89617309,8.358446865,9.410329523,8558.442434
12/25/2022 22:15,0.630498589,Rainy,Highway,Bus,22.20746181,67.34102899,12.64811852,5.402644539,1503.267579
12/25/2022 22:30,0.315318143,Rainy,Highway,Car,30.10156834,27.23572019,1.588564597,8.759084773,4697.473735
12/25/2022 22:45,0.752332022,Cloudy,Residential,Bicycle,23.86131429,71.48439446,0.199482285,5.729320015,4797.73592
12/25/2022 23:00,0.654223423,Rainy,Highway,Car,29.51454852,66.02190764,5.612405906,6.080425914,4784.61135
12/25/2022 23:13,0.226326827,Cloudy,Residential,Car,19.54678147,38.55458314,13.35842522,9.924641499,2366.819624
12/25/2022 23:26,0.309267582,Clear,Residential,Car,27.66093883,43.78197785,7.688916141,1.019180655,8327.51779
12/25/2022 23:39,0.261215411,Cloudy,City Street,Bus,28.47785238,21.02260055,9.369523987,3.023421015,4405.754217
12/25/2022 23:52,0.704747803,Clear,City Street,Bicycle,28.37269758,83.37178311,18.49672906,8.287369154,9434.325347
12/26/2022 0:00,0.765631167,Clear,Highway,Car,32.29005451,76.73303185,3.968059245,2.260987443,1398.347908
12/26/2022 0:17,0.738521795,Rainy,Residential,Car,32.63817331,86.27018162,11.25473886,5.074945489,4523.35293
12/26/2022 0:34,0.653100955,Rainy,Highway,Bus,24.62632653,64.31815727,15.45466196,4.240497782,8713.015689
12/26/2022 0:51,0.558694948,Cloudy,Residential,Bicycle,34.80557233,54.79548591,9.989100834,2.543951457,7373.069087
12/26/2022 1:00,0.637789437,Rainy,City Street,Bicycle,25.01604884,33.98807044,7.455849236,5.21279519,1258.696379
12/26/2022 1:30,0.318108891,Rainy,Highway,Bus,24.20708186,68.20754695,15.76923667,5.49842079,9556.592434
12/26/2022 2:00,0.534404974,Clear,City Street,Bicycle,20.77605416,36.70941935,18.64801175,6.75514372,6188.696209
12/26/2022 2:28,0.78934268,Rainy,Residential,Bicycle,17.50057204,76.94322042,10.56769541,6.609459645,1260.358105
12/26/2022 2:56,0.771234016,Rainy,Residential,Bicycle,20.67157402,89.10114834,14.93526529,5.86990042,8100.113826
12/26/2022 3:00,0.189335899,Cloudy,Highway,Bus,18.00097497,65.92177227,19.94410071,2.647579391,3147.024643
12/26/2022 3:23,0.50117087,Clear,City Street,Bicycle,21.30295,61.2158284,6.04817038,4.458111961,4362.634463
12/26/2022 3:46,0.770663407,Clear,City Street,Car,19.33657477,55.08661276,13.99089523,7.99387255,2707.277927
12/26/2022 4:00,0.857970542,Rainy,Residential,Bicycle,30.28653707,83.22681279,9.543225003,7.874720589,4640.261603
12/26/2022 4:18,0.727811535,Cloudy,City Street,Bus,24.10908045,74.74067644,2.328005665,7.049802871,2440.654401
12/26/2022 4:36,0.484992763,Cloudy,City Street,Car,17.02003901,59.28813936,2.948263341,8.012818081,7383.029265
12/26/2022 4:54,0.559054014,Clear,Residential,Car,25.59635937,88.93350199,18.63968646,0.050180554,1568.003293
12/26/2022 5:00,0.423870465,Rainy,Residential,Car,29.08479764,48.30648167,15.49310985,6.760181564,9331.268671
12/26/2022 5:10,0.160677242,Cloudy,City Street,Car,28.92056547,70.94273514,15.95586297,1.705267836,3307.458865
12/26/2022 5:20,0.506693694,Rainy,Highway,Bicycle,24.34285937,28.13285527,4.003463129,5.595706584,9098.738662
12/26/2022 5:30,0.290125991,Clear,City Street,Bicycle,20.49795598,71.53147077,16.46806308,5.097180582,2853.406301
12/26/2022 5:40,0.353898529,Rainy,Highway,Bus,33.22520214,55.70145118,14.37635602,7.571278014,5811.96253
12/26/2022 5:50,0.371954837,Cloudy,City Street,Bicycle,20.68388011,48.63207936,10.82605655,3.786662759,1326.617082
12/26/2022 6:00,0.20269615,Rainy,Highway,Car,31.54061325,51.52540979,11.14053921,1.72410884,9756.520446
12/26/2022 6:22,0.52057104,Rainy,Highway,Car,20.17970433,46.13247943,12.04344652,1.17200621,1743.466982
12/26/2022 6:44,0.574832182,Cloudy,Residential,Bicycle,19.25433636,23.77866987,0.936032047,6.254370943,7942.59098
12/26/2022 7:00,0.633618246,Clear,City Street,Bus,15.92975347,22.96177437,1.075678439,9.134355998,8724.232515
12/26/2022 7:10,0.875648513,Clear,Residential,Bicycle,32.75286503,65.41708411,2.201630935,9.437976375,5967.827089
12/26/2022 7:20,0.103786647,Cloudy,City Street,Bicycle,19.47763655,29.74897154,4.422955939,1.837407106,5859.060688
12/26/2022 7:30,0.308975162,Cloudy,Highway,Car,15.21999191,63.84611506,4.685055788,1.308013584,6597.837202
12/26/2022 7:40,0.214831194,Cloudy,City Street,Bicycle,16.3302955,65.57964751,7.466099926,2.654424544,2209.599232
12/26/2022 7:50,0.885776008,Rainy,Residential,Bus,20.99942114,46.1961621,1.951044881,5.014747878,2773.614096
12/26/2022 8:00,0.696525423,Rainy,Highway,Car,25.91956633,33.17838271,7.275816914,6.493708063,7832.237735
12/26/2022 8:11,0.40841631,Clear,Residential,Bus,24.49016887,26.21893924,13.65820608,9.069789163,1793.362032
12/26/2022 8:22,0.362652949,Cloudy,Highway,Car,18.72389069,47.92908649,18.40879487,0.648563726,1151.175322
12/26/2022 8:33,0.896925075,Clear,City Street,Car,31.08840184,59.77434535,3.26082214,9.087472298,1703.180265
12/26/2022 8:44,0.699363844,Clear,City Street,Bicycle,23.64855468,86.70764924,10.33577561,7.772408183,2127.59821
12/26/2022 8:55,0.673677833,Clear,City Street,Car,30.68436129,72.0553131,16.70358259,4.310136859,2020.504941
12/26/2022 9:00,0.526782339,Cloudy,City Street,Bicycle,16.14199885,41.77318972,8.491463641,0.384644119,4872.074575
12/26/2022 9:15,0.225285284,Rainy,Highway,Bicycle,18.35443489,22.07397366,6.130594127,8.339765591,5759.227787
12/26/2022 9:30,0.561808972,Rainy,City Street,Bus,32.18814772,34.62190853,14.07564395,1.199446576,5401.385139
12/26/2022 9:45,0.325288881,Clear,Highway,Car,16.12525411,21.95509189,9.622631512,3.343303583,9669.670794
12/26/2022 10:00,0.716003782,Cloudy,Highway,Car,15.94578177,28.85659427,13.93108469,5.890347637,4914.87323
12/26/2022 10:12,0.109085774,Rainy,Highway,Car,22.11560871,79.02341425,0.91273646,0.372727006,871.8001151
12/26/2022 10:24,0.800038063,Cloudy,Residential,Car,29.6761723,36.51200624,19.92520795,4.790640316,8955.55332
12/26/2022 10:36,0.230228582,Clear,Residential,Bicycle,22.74728796,29.31545131,4.724954628,3.441082711,5879.505732
12/26/2022 10:48,0.821786958,Cloudy,Highway,Bus,25.07170427,49.97186809,18.30853836,6.064425601,2377.425935
12/26/2022 11:00,0.800799142,Clear,Highway,Car,28.79433616,51.5530151,8.853984862,7.727683073,6013.603883
12/26/2022 11:27,0.825206538,Cloudy,Highway,Car,18.20845826,59.10603074,2.598999202,2.692009104,1125.801175
12/26/2022 11:54,0.249900624,Rainy,Residential,Bicycle,20.09839544,79.84537683,8.106120827,4.526072137,3374.814337
12/26/2022 12:00,0.659957271,Clear,Residential,Car,33.47081252,68.21180723,18.66587885,7.438887303,3315.191372
12/26/2022 12:19,0.402203604,Cloudy,City Street,Car,20.0027509,31.11824796,1.103838708,6.588050372,3645.236668
12/26/2022 12:38,0.794896188,Rainy,City Street,Bus,28.34070805,79.0995985,18.76716865,4.3954928,4888.428468
12/26/2022 12:57,0.685614021,Cloudy,Highway,Bicycle,21.66985258,72.70168449,7.243306833,8.591967231,7730.608192
12/26/2022 13:00,0.368715284,Clear,City Street,Car,19.38375674,82.17169374,5.47167394,8.77290759,9340.291524
12/26/2022 13:28,0.310581081,Rainy,City Street,Car,30.92843243,74.06890952,14.37874546,4.53052579,2139.513557
12/26/2022 13:56,0.210889857,Cloudy,City Street,Bicycle,33.45343413,54.4607501,16.1662591,6.620519687,7131.676952
12/26/2022 14:00,0.365060073,Rainy,Highway,Bicycle,15.23976807,81.829248,14.70088056,7.618621206,8600.10965
12/26/2022 14:23,0.849080481,Rainy,Highway,Bus,34.89091958,59.23682373,8.099426829,6.065690821,9524.446437
12/26/2022 14:46,0.730591577,Cloudy,City Street,Car,31.95030773,60.33816223,7.964324488,3.277509341,8521.767263
12/26/2022 15:00,0.356696326,Clear,Highway,Bicycle,28.91243951,31.99687079,7.887067861,9.579585316,6080.02078
12/26/2022 15:30,0.883131908,Cloudy,Residential,Bus,30.01394076,84.04599164,3.427528524,3.366266819,2345.412117
12/26/2022 16:00,0.867493942,Rainy,City Street,Bus,20.25878054,20.28312194,15.02636792,4.839913115,2611.098156
12/26/2022 16:26,0.249387509,Cloudy,Residential,Bicycle,21.62970764,82.66363463,2.93584751,0.895875526,4111.898149
12/26/2022 16:52,0.556019155,Cloudy,Residential,Bus,29.28075329,48.80061495,2.980417119,7.346752843,5321.759556
12/26/2022 17:00,0.847876495,Rainy,Residential,Car,21.43257295,70.05655558,19.25391476,6.062519605,5869.549574
12/26/2022 17:11,0.666420005,Rainy,City Street,Car,29.40866076,74.03778273,1.209463773,7.413178472,6553.109634
12/26/2022 17:22,0.343523343,Clear,Residential,Bus,26.43451515,73.75901253,1.377609724,8.848811474,1248.028019
12/26/2022 17:33,0.88490219,Rainy,City Street,Bicycle,25.37665209,78.32363234,10.63200156,4.717904919,6829.199051
12/26/2022 17:44,0.12185562,Clear,Residential,Bicycle,30.22269078,20.88093888,7.978486528,2.350580167,7508.022162
12/26/2022 17:55,0.460504243,Rainy,Residential,Bus,34.8741631,36.22035453,19.25653613,5.052284443,8684.13847
12/26/2022 18:00,0.409738976,Rainy,Highway,Car,33.71318078,28.8436514,13.19838721,0.171263366,5791.125753
12/26/2022 18:14,0.639141732,Cloudy,City Street,Bicycle,30.18677264,75.96999221,16.46164809,1.425600729,1030.373308
12/26/2022 18:28,0.646792481,Rainy,Highway,Car,20.86803775,66.34104708,16.3946109,3.613377393,4585.045228
12/26/2022 18:42,0.654257099,Cloudy,Residential,Bicycle,28.07332729,24.52542924,11.12913269,4.652246519,4708.729441
12/26/2022 18:56,0.695141811,Rainy,City Street,Car,23.59857839,36.7400751,11.61225713,5.277073238,6134.826234
12/26/2022 19:00,0.250600305,Cloudy,City Street,Bicycle,34.50770422,59.82501762,11.81276966,7.224184962,7616.835551
12/26/2022 19:28,0.411058874,Rainy,City Street,Bicycle,26.53427595,84.52667404,14.50264401,9.648130064,2777.843967
12/26/2022 19:56,0.88816456,Clear,Residential,Bicycle,26.05001683,59.13530515,1.374830729,1.399005786,6417.622736
12/26/2022 20:00,0.819765482,Rainy,Highway,Car,23.40531676,74.39339538,15.06995048,1.994165112,7937.795718
12/26/2022 20:26,0.265120464,Clear,City Street,Bus,33.08793656,43.09530907,8.802111694,2.597659635,9543.13734
12/26/2022 20:52,0.47013736,Clear,Highway,Bicycle,26.30797919,58.65091125,12.43854336,5.217087881,9870.9579
12/26/2022 21:00,0.421037825,Rainy,City Street,Bus,20.24566302,22.82003861,0.118756346,7.554944916,1710.210096
12/26/2022 21:13,0.431374577,Clear,Highway,Bicycle,15.60479748,59.59474356,0.05949221,8.260046735,3118.891449
12/26/2022 21:26,0.303521932,Clear,Highway,Car,34.6490269,58.55147552,13.84523478,3.167411892,4721.752859
12/26/2022 21:39,0.228218484,Cloudy,City Street,Bus,24.26591071,63.49151844,4.547110096,9.00526256,6546.840729
12/26/2022 21:52,0.536266063,Cloudy,City Street,Bus,20.30181309,46.9381596,16.35568106,2.738676713,1131.716024
12/26/2022 22:00,0.398980855,Rainy,City Street,Bicycle,19.65321852,76.78220074,19.34881698,8.114503361,3265.928738
12/26/2022 22:22,0.399036674,Rainy,Residential,Car,24.05001199,43.39328131,19.83386135,1.5191047,4273.321757
12/26/2022 22:44,0.721895132,Clear,City Street,Bus,16.28997509,53.01329592,3.29908741,0.189853851,8529.240185
12/26/2022 23:00,0.811786635,Rainy,Highway,Bicycle,34.12570053,20.56781876,18.62875102,4.099601379,9369.266727
12/26/2022 23:10,0.206114623,Cloudy,City Street,Bus,31.20149081,84.62099802,17.78934748,7.137156364,9543.080536
12/26/2022 23:20,0.564094028,Cloudy,Highway,Bus,17.4761784,78.92891342,8.344058718,3.36495371,4454.833541
12/26/2022 23:30,0.37618271,Clear,Residential,Car,33.41906742,83.2962451,13.56576609,3.368998121,1741.696137
12/26/2022 23:40,0.722064888,Clear,Residential,Car,34.09933506,65.42881722,18.35252471,5.910467251,2491.434548
12/26/2022 23:50,0.183361539,Rainy,Highway,Bus,15.59481511,68.62070995,11.50916869,2.587841478,7028.275679
12/27/2022 0:00,0.787449679,Rainy,City Street,Bicycle,28.74221146,55.07610308,11.64346626,7.747107688,5083.77758
12/27/2022 0:25,0.489714938,Rainy,Highway,Bus,33.45650634,78.47235195,4.824043829,4.592962459,7334.360647
12/27/2022 0:50,0.120313635,Rainy,City Street,Bus,27.95145901,81.9963829,7.95942122,6.99501279,3951.314384
12/27/2022 1:00,0.773036648,Rainy,Residential,Bus,23.48663416,59.66890627,19.53017049,5.026801942,7155.469859
12/27/2022 1:17,0.823696777,Clear,City Street,Car,29.59146501,55.2137351,6.545168042,7.216813289,1864.955424
12/27/2022 1:34,0.39540459,Cloudy,Residential,Bicycle,18.54885337,86.04272619,18.18954994,9.820013435,8266.169688
12/27/2022 1:51,0.736502286,Clear,Highway,Car,26.5625539,42.69928851,11.05474099,3.644760229,7091.18593
12/27/2022 2:00,0.355180857,Rainy,Highway,Bus,33.04622907,53.74477661,15.51939393,5.547111626,3160.013353
12/27/2022 2:19,0.396487816,Rainy,Residential,Car,29.34047778,39.76290083,18.62311336,0.800437823,887.3756456
12/27/2022 2:38,0.432005338,Clear,Highway,Bus,19.18714979,44.49437229,10.7208117,2.11687888,7203.654148
12/27/2022 2:57,0.630949173,Cloudy,City Street,Bicycle,15.95672214,42.39462387,3.88927134,0.75186491,1768.324353
12/27/2022 3:00,0.696790244,Cloudy,City Street,Car,22.76357498,46.69787777,14.82963414,7.649726859,2552.257625
12/27/2022 3:28,0.247105936,Rainy,Highway,Bus,34.71921,78.59381213,0.942158444,3.225745732,6992.648971
12/27/2022 3:56,0.438568657,Clear,Highway,Bus,31.17521939,86.72790909,18.14981933,1.105430991,5963.812069
12/27/2022 4:00,0.290859457,Cloudy,Residential,Bicycle,21.00925267,47.29250566,18.54165726,4.133954938,1664.324081
12/27/2022 4:30,0.640327602,Rainy,Highway,Car,15.94640372,89.90114505,17.75032834,2.685091136,3615.942763
12/27/2022 5:00,0.192927944,Rainy,Residential,Bus,24.22459491,88.51068311,1.070012408,6.486066027,950.0232276
12/27/2022 5:30,0.638518721,Clear,Highway,Bicycle,29.90885541,23.93978202,6.740868072,9.02984793,883.0725266
12/27/2022 6:00,0.2825008,Rainy,Residential,Car,15.77254976,30.95673023,0.443526517,0.192047548,8469.004043
12/27/2022 6:22,0.341540973,Cloudy,Highway,Bicycle,27.86132475,33.45528764,8.3564604,3.466335292,2492.711896
12/27/2022 6:44,0.734909262,Rainy,City Street,Bicycle,31.79191072,74.06761903,18.7456796,2.968572633,1261.993532
12/27/2022 7:00,0.814260029,Cloudy,Residential,Car,26.28076757,75.66588529,16.44798457,6.796284964,6820.193818
12/27/2022 7:15,0.832080257,Rainy,Residential,Car,28.25745263,77.87803085,15.43533395,6.196747667,1448.899857
12/27/2022 7:30,0.536569717,Rainy,Residential,Bicycle,28.05581055,57.04131706,0.271346202,5.484767602,8853.353673
12/27/2022 7:45,0.87815785,Cloudy,Highway,Bus,34.95232648,72.28771263,18.10444736,5.462449098,3031.441499
12/27/2022 8:00,0.158143416,Cloudy,Highway,Car,15.32894954,46.90256782,13.57307079,5.813486906,2241.757958
12/27/2022 8:20,0.775614458,Rainy,Residential,Bicycle,19.55426854,63.65231874,13.0438656,2.259792036,1143.771662
